,fc_nuclear,fc_wind,fc_solar_th,hour,thermal_gap,net_exc_power,price
2770,7117.2,11024.0,0.7,9,470.1999999999971,-200,19.26
2771,7117.2,11598.0,24.9,10,87.20000000000073,-200,18.54
2772,7117.2,12128.0,172.8,11,948.0,-200,20.8
2773,7117.2,13343.0,405.2,12,-231.5,-200,18.58
2774,7117.2,13782.0,531.9,13,-596.7999999999993,-200,17.81
2775,7117.2,13721.0,497.8,14,-1272.5999999999985,-200,15.95
2776,7117.2,12938.0,626.8,15,-2491.0,-200,12.29
2777,7117.2,13239.0,587.8,16,-1691.5999999999985,-200,14.25
2778,7117.2,13427.0,428.8,17,987.5,-200,20.68
2779,7117.2,13330.0,137.9,18,4437.200000000001,-200,28.79
2780,7117.2,13965.0,86.3,19,4876.5,-200,30.1
2781,7117.2,14194.0,0.2,20,5950.5999999999985,-200,32.67
2782,7117.2,13358.0,0.1,21,7416.700000000001,-200,35.47
2783,7117.2,12607.0,0.0,22,7284.799999999999,-200,34.46
2784,7117.2,11695.0,0.3,23,6012.5,-200,30.58
2785,7117.2,10955.0,10.0,0,4908.799999999999,-200,31.59
2786,7117.2,10945.0,33.2,1,2628.5999999999985,-200,25.88
2787,7117.2,10857.0,3.5,2,1418.2999999999993,-200,22.71
2788,7117.2,11080.0,0.9,3,627.9000000000015,-200,20.77
2789,7117.2,11619.0,0.8,4,-35.0,-200,19.35
2790,7117.2,11075.0,2.2,5,881.5999999999985,-200,21.01
2791,7117.2,11110.0,3.1,6,1760.7000000000007,-200,22.98
2792,7117.2,11143.0,9.4,7,2857.4000000000015,-200,25.48
2793,7117.2,10965.0,13.3,8,4288.299999999999,-200,28.64
2794,7117.2,10645.0,16.0,9,6118.700000000001,-200,32.67
2795,7117.2,10442.0,133.3,10,6894.5999999999985,-200,34.23
2796,7117.2,10150.0,512.9,11,5807.300000000003,-200,31.21
2797,7117.2,9866.0,805.7,12,5225.9000000000015,-200,29.42
2798,7117.2,9428.0,884.4,13,5310.800000000003,-200,29.15
2799,7117.2,9146.0,984.5,14,5416.4000000000015,-200,29.03
2800,7117.2,8790.0,1168.8,15,5127.200000000001,-200,27.91
2801,7117.2,8482.0,1141.5,16,6650.0,-200,31.2
2802,7117.2,8320.0,789.1,17,9843.400000000001,-200,38.64
2803,7117.2,8370.0,158.7,18,12982.6,-200,46.1
2804,7117.2,8193.0,56.1,19,14120.7,-200,48.56
2805,7117.2,7448.0,14.0,20,15663.8,-200,51.6
2806,7117.2,7174.0,13.1,21,16188.7,-200,52.51
2807,7117.2,6687.0,10.2,22,15329.6,-200,49.91
2808,7117.2,6397.0,2.5,23,13382.3,-200,44.82
2809,7117.2,6258.0,18.1,0,10704.7,-200,42.43
2810,7117.2,6559.0,33.3,1,8104.5,-200,36.15
2811,7117.2,7236.0,9.0,2,6049.799999999999,-200,31.46
2812,7117.2,7407.0,4.7,3,5149.1,-200,29.21
2813,7117.2,7609.0,0.8,4,4664.0,-200,28.0
2814,7117.2,7972.0,1.2,5,4323.6,-200,27.24
2815,7117.2,8898.0,1.5,6,4045.2999999999993,-200,27.01
2816,7117.2,9440.0,4.5,7,4526.299999999999,-200,28.36
2817,7117.2,9711.0,12.1,8,5040.0,-200,29.61
2818,7117.2,10359.0,5.0,9,5203.299999999999,-200,30.26
2819,7117.2,10603.0,121.0,10,5126.5,-200,30.06
2820,7117.2,10252.0,530.8,11,5054.9000000000015,-200,29.46
2821,7117.2,11111.0,757.5,12,3423.7000000000007,-200,25.91
2822,7117.2,11763.0,774.9,13,3427.5999999999985,-200,26.18
2823,7117.2,12849.0,980.7,14,2772.9000000000015,-200,25.15
2824,7117.2,13210.0,1162.5,15,1957.0,-200,23.23
2825,7117.2,13444.0,1073.7,16,2740.2999999999993,-200,25.11
2826,7117.2,13880.0,676.5,17,5187.0999999999985,-200,31.15
2827,7117.2,13810.0,186.8,18,8956.0,-200,40.05
2828,7117.2,14302.0,90.3,19,9270.5,-200,40.96
2829,7117.2,14576.0,18.4,20,9701.400000000001,-200,42.01
2830,7117.2,14886.0,17.4,21,9433.400000000001,-200,41.39
2831,7117.2,14455.0,11.6,22,8368.2,-200,38.34
2832,7117.2,14215.0,12.8,23,5881.0,-200,31.97
2833,7117.2,14145.0,13.7,0,2630.0999999999985,-200,28.24
2834,7117.2,14330.0,7.0,1,228.79999999999927,-200,22.37
2835,7117.2,13993.0,6.2,2,-602.4000000000015,-200,19.95
2836,7117.2,13767.0,0.5,3,-874.7000000000007,-200,18.95
2837,7117.2,13461.0,0.9,4,-326.09999999999854,-200,19.89
2838,7117.2,13347.0,0.7,5,538.0999999999985,-200,21.72
2839,7117.2,13973.0,1.7,6,2343.0999999999985,-200,26.34
2840,7117.2,15108.0,2.9,7,4833.9000000000015,-200,32.95
2841,7117.2,15632.0,5.8,8,5596.799999999999,-200,34.97
2842,7117.2,16454.0,5.2,9,7306.700000000001,-200,39.49
2843,7117.2,17223.0,37.1,10,6179.4000000000015,-200,37.1
2844,7117.2,17965.0,124.3,11,4580.5,-200,33.55
2845,7117.2,18999.0,223.9,12,2738.4000000000015,-200,29.61
2846,7117.2,19287.0,291.2,13,2351.2000000000007,-200,28.69
2847,7117.2,19188.0,344.7,14,2312.2999999999993,-200,28.34
2848,7117.2,18865.0,396.3,15,2270.0999999999985,-200,27.84
2849,7117.2,18589.0,389.1,16,3118.0999999999985,-200,29.52
2850,7117.2,17596.0,224.4,17,5963.0999999999985,-200,35.56
2851,7117.2,16820.0,88.8,18,9103.2,-200,42.45
2852,7117.2,16828.0,71.9,19,9619.900000000001,-200,43.52
2853,7117.2,16831.0,6.2,20,10141.599999999999,-200,44.61
2854,7117.2,16650.0,0.5,21,9733.3,-200,43.32
2855,7117.2,15950.0,0.1,22,7823.700000000001,-200,38.04
2856,7117.2,15312.0,1.6,23,5331.200000000001,-200,31.39
2857,7117.2,15108.0,4.3,0,2949.5,-200,29.66
2858,7117.2,14912.0,1.3,1,1023.5,-200,24.69
2859,7117.2,14599.0,0.9,2,-130.09999999999854,-200,21.5
2860,7117.2,14293.0,0.6,3,-447.7999999999993,-200,20.34
2861,7117.2,13742.0,0.9,4,10.900000000001455,-200,20.9
2862,7117.2,13198.0,0.4,5,1058.4000000000015,-200,22.88
2863,7117.2,12896.0,0.5,6,3416.2999999999993,-200,28.2
2864,7117.2,12914.0,1.6,7,6226.200000000001,-200,34.83
2865,7117.2,12545.0,9.7,8,9306.599999999999,-200,41.86
2866,7117.2,12306.0,12.4,9,11323.599999999999,-200,46.39
2867,7117.2,12341.0,50.0,10,11303.2,-200,46.19
2868,7117.2,12190.0,136.1,11,10542.699999999997,-200,44.06
2869,7117.2,12577.0,243.4,12,8973.400000000001,-200,40.34
2870,7117.2,12679.0,337.1,13,8844.300000000003,-200,39.92
2871,7117.2,13468.0,302.8,14,7921.5,-200,38.04
2872,7117.2,13707.0,306.9,15,7155.300000000003,-200,36.16
2873,7117.2,12968.0,332.7,16,8800.5,-200,39.46
2874,7117.2,12201.0,193.4,17,11646.599999999999,-200,45.65
2875,7117.2,11598.0,66.7,18,14665.400000000001,-200,52.37
2876,7117.2,11676.0,56.8,19,15106.0,-200,53.3
2877,7117.2,11918.0,0.2,20,15213.599999999999,-200,53.55
2878,7117.2,12515.0,0.1,21,14028.7,-200,50.9
2879,7117.2,12486.0,0.0,22,11680.8,-200,45.02
2880,7117.2,12344.0,0.0,23,8630.8,-200,37.36
2881,7117.2,11873.0,1.4,0,6431.4000000000015,-200,35.89
2882,7117.2,11669.0,4.9,1,4318.9000000000015,-200,30.46
2883,7117.2,11686.0,3.3,2,2843.5,-200,26.72
2884,7117.2,11382.0,1.3,3,2573.5,-200,25.68
2885,7117.2,11156.0,4.1,4,2724.7000000000007,-200,25.71
2886,7117.2,10821.0,3.9,5,3666.9000000000015,-200,27.58
2887,7117.2,10396.0,13.6,6,5969.200000000001,-200,32.68
2888,7117.2,10042.0,14.1,7,9327.7,-200,40.39
2889,7117.2,9390.0,14.1,8,12583.8,-200,47.65
2890,7117.2,8896.0,28.2,9,14430.199999999997,-200,51.6
2891,7117.2,8436.0,145.4,10,13703.5,-200,49.34
2892,7117.2,8107.0,447.0,11,12329.8,-200,45.61
2893,7117.2,8054.0,743.7,12,11785.0,-200,44.07
2894,7117.2,8374.0,803.3,13,11365.5,-200,43.09
2895,7117.2,8879.0,945.5,14,10195.2,-200,40.42
2896,7117.2,9318.0,1163.3,15,9171.400000000001,-200,38.05
2897,7117.2,9278.0,1128.1,16,10460.3,-200,40.96
2898,7117.2,9014.0,787.5,17,13491.7,-200,47.94
2899,7117.2,9207.0,274.1,18,16172.8,-200,54.39
2900,7117.2,9864.0,112.1,19,16255.7,-200,54.86
2901,7117.2,10086.0,18.1,20,16785.7,-200,56.11
2902,7117.2,10166.0,15.4,21,16257.400000000001,-200,54.7
2903,7117.2,10068.0,16.2,22,14153.599999999999,-200,49.36
2904,7117.2,10122.0,15.6,23,11076.2,-200,41.77
2905,7117.2,9680.0,17.5,0,8888.3,-200,40.35
2906,7117.2,9686.0,26.3,1,6498.5,-200,34.39
2907,7117.2,9793.0,9.5,2,4778.299999999999,-200,30.12
2908,7117.2,10102.0,16.9,3,3539.9000000000015,-200,27.15
2909,7117.2,10436.0,5.0,4,2726.7999999999993,-200,25.23
2910,7117.2,11040.0,0.1,5,2564.7000000000007,-200,25.06
2911,7117.2,11121.0,0.8,6,3869.0,-200,28.09
2912,7117.2,11269.0,6.7,7,5760.0999999999985,-200,32.59
2913,7117.2,10887.0,0.9,8,8243.5,-200,38.16
2914,7117.2,10729.0,15.7,9,9470.3,-200,40.84
2915,7117.2,10158.0,90.2,10,9968.5,-200,41.47
2916,7117.2,9666.0,331.3,11,9370.600000000002,-200,39.51
2917,7117.2,9893.0,518.2,12,8313.400000000001,-200,36.92
2918,7117.2,10589.0,503.1,13,7719.9000000000015,-200,35.77
2919,7117.2,10633.0,563.6,14,7447.9000000000015,-200,34.96
2920,7117.2,10392.0,672.8,15,6878.0,-200,33.24
2921,7117.2,9966.0,593.5,16,8270.8,-200,36.14
2922,7117.2,9458.0,373.6,17,11125.3,-200,42.52
2923,7117.2,8645.0,101.1,18,15611.2,-200,52.65
2924,7117.2,8609.0,11.4,19,16639.4,-200,54.93
2925,7117.2,8439.0,0.4,20,15948.400000000001,-200,52.96
2926,7117.2,8056.0,1.3,21,14321.5,-200,48.59
2927,7117.2,8062.0,2.9,22,11566.900000000001,-200,41.74
2928,7117.2,7640.0,3.1,23,10726.7,-200,39.24
2929,7117.2,6993.0,2.1,0,10352.7,-200,42.07
2930,7117.2,7120.0,1.9,1,9451.900000000001,-200,39.8
2931,7117.2,7218.0,1.6,2,7770.200000000001,-200,35.61
2932,7117.2,7712.0,1.2,3,5879.6,-200,31.19
2933,7117.2,8584.0,1.6,4,3692.2000000000007,-200,26.31
2934,7117.2,9182.0,1.8,5,2566.0,-200,23.8
2935,7117.2,9366.0,3.4,6,2350.4000000000015,-200,23.23
2936,7117.2,9770.0,6.5,7,1913.2999999999993,-200,22.26
2937,7117.2,10282.0,14.9,8,1426.7000000000007,-200,21.25
2938,7117.2,10788.0,12.1,9,1276.5,-200,21.05
2939,7117.2,10697.0,81.5,10,842.7999999999993,-200,19.75
2940,7117.2,10514.0,335.2,11,1554.5999999999985,-200,21.17
2941,7117.2,11036.0,504.3,12,1863.9000000000015,-200,22.09
2942,7117.2,11729.0,555.5,13,2273.5,-200,23.37
2943,7117.2,11779.0,541.1,14,2990.5,-200,24.95
2944,7117.2,11754.0,601.2,15,2174.699999999997,-200,22.78
2945,7117.2,11294.0,500.9,16,3589.4000000000015,-200,25.71
2946,7117.2,10562.0,295.5,17,6284.799999999999,-200,31.56
2947,7117.2,10040.0,70.7,18,10003.599999999999,-200,40.03
2948,7117.2,10205.0,32.7,19,10760.099999999999,-200,41.79
2949,7117.2,10126.0,23.7,20,11584.099999999999,-200,43.55
2950,7117.2,10300.0,20.3,21,12226.5,-200,45.04
2951,7117.2,10435.0,34.7,22,11096.099999999999,-200,42.21
2952,7117.2,10150.0,37.2,23,8767.599999999999,-200,36.2
2953,7117.2,10263.0,41.7,0,6378.0999999999985,-200,34.67
2954,7117.2,10045.0,39.4,1,4427.4000000000015,-200,29.62
2955,7117.2,10279.0,29.5,2,2831.2999999999993,-200,25.74
2956,7117.2,10495.0,30.3,3,1555.5,-200,22.61
2957,7117.2,10522.0,1.0,4,1482.7999999999993,-200,22.27
2958,7117.2,10522.0,2.3,5,1867.5,-200,23.02
2959,7117.2,10861.0,2.5,6,2806.2999999999993,-200,25.34
2960,7117.2,11117.0,1.3,7,3885.5,-200,27.95
2961,7117.2,11033.0,3.6,8,5759.5,-200,32.25
2962,7117.2,11414.0,0.5,9,6928.0,-200,35.15
2963,7117.2,11701.0,71.4,10,7078.700000000001,-200,35.53
2964,7117.2,11639.0,398.0,11,5678.5,-200,31.91
2965,7117.2,12094.0,683.9,12,4562.0999999999985,-200,29.33
2966,7117.2,12155.0,763.7,13,4828.700000000001,-200,29.84
2967,7117.2,12398.0,854.7,14,5102.299999999999,-200,30.48
2968,7117.2,12308.0,1005.3,15,4370.4000000000015,-200,28.46
2969,7117.2,12233.0,1093.2,16,5601.4000000000015,-200,31.21
2970,7117.2,11745.0,819.2,17,8650.900000000001,-200,38.08
2971,7117.2,11612.0,333.4,18,11848.2,-200,45.55
2972,7117.2,11649.0,158.7,19,12792.099999999999,-200,47.68
2973,7117.2,11473.0,11.1,20,13922.7,-200,50.12
2974,7117.2,11288.0,4.4,21,14266.400000000001,-200,50.65
2975,7117.2,11251.0,8.9,22,13053.900000000001,-200,47.5
2976,7117.2,11112.0,8.9,23,10575.900000000001,-200,41.23
2977,7117.2,10944.0,10.7,0,7691.0999999999985,-200,38.31
2978,7117.2,10878.0,15.5,1,5454.299999999999,-200,32.67
2979,7117.2,10719.0,14.4,2,3940.4000000000015,-200,28.72
2980,7117.2,10363.0,9.3,3,3676.5,-200,27.66
2981,7117.2,10275.0,9.3,4,3286.5,-200,26.47
2982,7117.2,10229.0,7.8,5,3398.0,-200,26.53
2983,7117.2,10129.0,6.8,6,3987.0,-200,27.7
2984,7117.2,9723.0,10.3,7,5099.5,-200,29.94
2985,7117.2,9431.0,10.3,8,6892.700000000001,-200,33.9
2986,7117.2,8913.0,5.7,9,8358.599999999999,-200,36.92
2987,7117.2,8279.0,100.8,10,9337.400000000001,-200,38.67
2988,7117.2,8432.0,489.6,11,8199.5,-200,35.83
2989,7117.2,8959.0,832.2,12,7618.9000000000015,-200,34.6
2990,7117.2,9585.0,896.9,13,7370.9000000000015,-200,34.24
2991,7117.2,10118.0,982.5,14,6858.4000000000015,-200,33.18
2992,7117.2,10140.0,1162.7,15,5893.299999999999,-200,30.68
2993,7117.2,9691.0,1058.4,16,7683.800000000003,-200,34.53
2994,7117.2,8769.0,865.9,17,11145.5,-200,42.1
2995,7117.2,8373.0,257.9,18,14841.0,-200,50.6
2996,7117.2,8272.0,61.1,19,16935.7,-200,55.42
2997,7117.2,8032.0,16.3,20,18577.5,-200,59.05
2998,7117.2,8082.0,12.8,21,18491.0,-200,58.69
2999,7117.2,8104.0,15.2,22,16897.6,-200,54.67
3000,7117.2,7166.0,15.3,23,15034.5,-200,49.34
3001,7117.2,6222.0,4.5,0,12566.3,-200,46.91
3002,7117.2,6061.0,31.3,1,10023.5,-200,40.46
3003,7117.2,6247.0,8.1,2,8610.7,-200,36.99
3004,7117.2,6139.0,3.3,3,8263.5,-200,35.89
3005,7117.2,5935.0,1.9,4,8822.900000000001,-200,36.93
3006,7117.2,5936.0,1.2,5,9543.6,-200,38.49
3007,7117.2,5782.0,0.8,6,12200.0,-200,44.63
3008,7117.2,5802.0,0.7,7,16031.1,-200,53.74
3009,7117.2,5660.0,7.1,8,19278.6,-200,61.32
3010,7117.2,5352.0,9.4,9,20889.800000000003,-200,64.83
3011,7117.2,4896.0,57.2,10,21483.9,-200,65.77
3012,7117.2,4956.0,280.4,11,20328.4,-200,62.83
3013,7117.2,5621.0,470.2,12,18572.2,-200,58.85
3014,7117.2,5998.0,478.1,13,18366.4,-200,58.43
3015,7117.2,6091.0,479.9,14,18343.5,-200,58.25
3016,7117.2,6087.0,462.4,15,18377.9,-200,58.15
3017,7117.2,5728.0,419.9,16,19611.0,-200,60.71
3018,7117.2,4788.0,413.3,17,22255.5,-200,66.29
3019,7117.2,4233.0,96.7,18,25241.9,-200,72.96
3020,7117.2,4703.0,41.7,19,25460.1,-200,73.63
3021,7117.2,5139.0,9.7,20,25112.1,-200,72.9
3022,7117.2,5156.0,13.0,21,24583.8,-200,71.45
3023,7117.2,5057.0,12.8,22,22357.0,-200,65.82
3024,7117.2,4797.0,10.5,23,19016.3,-200,57.37
3025,7117.2,4521.0,10.0,0,16355.8,-200,54.92
3026,7117.2,4150.0,7.4,1,14436.400000000001,-200,49.84
3027,7117.2,4081.0,6.5,2,12968.3,-200,46.06
3028,7117.2,4181.0,5.9,3,12085.900000000001,-200,43.81
3029,7117.2,4058.0,5.6,4,12272.2,-200,44.0
3030,7117.2,3751.0,5.9,5,13221.900000000001,-200,45.91
3031,7117.2,3643.0,5.9,6,15479.900000000001,-200,51.12
3032,7117.2,3495.0,6.2,7,18817.6,-200,58.91
3033,7117.2,3177.0,7.9,8,22391.7,-200,67.17
3034,7117.2,2903.0,7.5,9,24298.1,-200,71.41
3035,7117.2,2454.0,34.7,10,24505.1,-200,71.43
3036,7117.2,2131.0,154.1,11,23447.300000000003,-200,68.46
3037,7117.2,2069.0,292.3,12,21915.9,-200,64.53
3038,7117.2,2183.0,421.2,13,22218.4,-200,65.16
3039,7117.2,2412.0,455.8,14,21517.100000000002,-200,63.44
3040,7117.2,2377.0,479.4,15,20930.0,-200,61.81
3041,7117.2,2321.0,477.5,16,22042.2,-200,64.28
3042,7117.2,2331.0,238.1,17,23856.0,-200,68.5
3043,7117.2,2202.0,55.3,18,25825.6,-200,73.0
3044,7117.2,2422.0,23.6,19,25930.2,-200,73.22
3045,7117.2,2632.0,0.9,20,26139.9,-200,73.69
3046,7117.2,2964.0,1.6,21,25673.2,-200,72.6
3047,7117.2,3081.0,4.6,22,23452.2,-200,67.13
3048,7117.2,3103.0,8.2,23,20975.6,-200,60.96
3049,7117.2,3041.0,10.3,0,18539.5,-200,59.2
3050,7117.2,3076.0,19.4,1,15835.400000000001,-200,52.5
3051,7117.2,3149.0,11.3,2,13411.5,-200,46.5
3052,7117.2,2999.0,8.1,3,12355.7,-200,43.66
3053,7117.2,2781.0,6.7,4,12088.1,-200,42.69
3054,7117.2,2630.0,7.8,5,12366.0,-200,43.08
3055,7117.2,2480.0,3.1,6,13032.7,-200,44.41
3056,7117.2,2259.0,3.5,7,13806.3,-200,45.95
3057,7117.2,2214.0,9.8,8,14084.5,-200,46.41
3058,7117.2,2184.0,7.8,9,15133.6,-200,48.74
3059,7117.2,1997.0,38.5,10,15964.1,-200,50.45
3060,7117.2,2074.0,147.4,11,16625.4,-200,51.92
3061,7117.2,2296.0,202.9,12,16338.6,-200,51.19
3062,7117.2,2492.0,230.6,13,16787.3,-200,52.23
3063,7117.2,2681.0,130.5,14,16707.1,-200,51.98
3064,7117.2,2792.0,117.4,15,15725.800000000001,-200,49.5
3065,7117.2,2891.0,77.7,16,16062.5,-200,50.2
3066,7117.2,2816.0,44.4,17,18291.0,-200,55.36
3067,7117.2,3258.0,31.8,18,20781.5,-200,61.51
3068,7117.2,3440.0,4.3,19,22188.5,-200,64.86
3069,7117.2,3739.0,4.4,20,22797.4,-200,66.35
3070,7117.2,4191.0,8.5,21,22426.3,-200,65.58
3071,7117.2,4391.0,8.6,22,21007.2,-200,62.1
3072,7117.2,4477.0,8.8,23,18133.0,-200,55.02
3073,7117.2,4405.0,8.2,0,15059.6,-200,51.71
3074,7117.2,4312.0,9.6,1,12365.2,-200,44.94
3075,7117.2,4441.0,8.7,2,11435.1,-200,42.6
3076,7117.2,4255.0,8.1,3,11246.7,-200,41.83
3077,7117.2,4075.0,8.4,4,11711.400000000001,-200,42.65
3078,7117.2,3944.0,8.5,5,12654.3,-200,44.67
3079,7117.2,4064.0,9.0,6,15517.8,-200,51.5
3080,7117.2,4181.0,8.0,7,20015.8,-200,62.28
3081,7117.2,4298.0,9.1,8,24222.4,-200,72.36
3082,7117.2,4355.0,8.3,9,26582.1,-200,77.93
3083,7117.2,4161.0,10.7,10,27441.2,-200,79.69
3084,7117.2,3461.0,12.5,11,27846.2,-200,80.02
3085,7117.2,3214.0,14.2,12,27904.199999999997,-200,79.81
3086,7117.2,2923.0,12.0,13,28972.9,-200,82.01
3087,7117.2,2795.0,10.5,14,29420.2,-200,82.83
3088,7117.2,2697.0,11.1,15,28962.3,-200,81.47
3089,7117.2,2861.0,11.9,16,29074.3,-200,81.67
3090,7117.2,3225.0,10.1,17,28742.0,-200,80.93
3091,7117.2,3673.0,9.8,18,29163.9,-200,82.08
3092,7117.2,4723.0,8.7,19,28337.1,-200,80.61
3093,7117.2,5379.0,9.6,20,27681.2,-200,79.28
3094,7117.2,5840.0,9.5,21,26509.3,-200,76.58
3095,7117.2,6369.0,9.4,22,22712.4,-200,67.57
3096,7117.2,6571.0,9.4,23,18566.4,-200,57.49
3097,7117.2,6515.0,6.8,0,15527.0,-200,54.27
3098,7117.2,7084.0,8.4,1,12389.400000000001,-200,46.88
3099,7117.2,7942.0,6.7,2,10413.1,-200,42.5
3100,7117.2,8618.0,8.0,3,9097.8,-200,39.59
3101,7117.2,8732.0,7.8,4,9102.0,-200,39.5
3102,7117.2,8801.0,8.1,5,9573.7,-200,40.51
3103,7117.2,9108.0,8.2,6,11837.6,-200,46.01
3104,7117.2,9724.0,8.4,7,15453.400000000001,-200,55.0
3105,7117.2,9986.0,8.3,8,19515.7,-200,64.83
3106,7117.2,10209.0,8.2,9,20822.5,-200,67.96
3107,7117.2,9841.0,8.3,10,22157.800000000003,-200,70.76
3108,7117.2,9633.0,8.8,11,22708.0,-200,71.77
3109,7117.2,9278.0,9.0,12,23240.8,-200,72.64
3110,7117.2,9385.0,9.4,13,23872.1,-200,74.06
3111,7117.2,9399.0,9.8,14,23368.8,-200,72.67
3112,7117.2,9624.0,8.8,15,22353.3,-200,70.18
3113,7117.2,9745.0,8.3,16,21987.5,-200,69.19
3114,7117.2,10069.0,8.5,17,21380.2,-200,67.76
3115,7117.2,10190.0,9.9,18,22102.3,-200,69.41
3116,7117.2,10321.0,9.7,19,22294.1,-200,69.78
3117,7117.2,10106.0,10.5,20,22137.3,-200,69.08
3118,7117.2,9944.0,10.6,21,21183.2,-200,66.47
3119,7117.2,10211.0,10.2,22,18089.6,-200,58.99
3120,7117.2,9898.0,10.1,23,15019.7,-200,51.16
3121,7117.2,10053.0,10.2,0,11974.599999999999,-200,48.08
3122,7117.2,10063.0,10.4,1,9492.400000000001,-200,41.89
3123,7117.2,10030.0,11.0,2,7998.799999999999,-200,38.07
3124,6628.3,10139.0,9.9,3,7533.799999999999,-200,36.03
3125,6628.3,10221.0,9.6,4,7218.0999999999985,-200,35.14
3126,6628.3,10331.0,9.5,5,7072.200000000001,-200,34.68
3127,6628.3,10516.0,9.5,6,7612.200000000001,-200,35.93
3128,6628.3,10555.0,9.1,7,8978.599999999999,-200,39.08
3129,6628.3,10599.0,9.4,8,10905.7,-200,43.59
3130,6628.3,10629.0,8.6,9,13771.3,-200,50.37
3131,6628.3,10248.0,16.8,10,16297.5,-200,56.04
3132,6628.3,10661.0,113.7,11,15627.400000000001,-200,54.52
3133,6628.3,11163.0,159.9,12,14162.800000000003,-200,51.13
3134,6628.3,11266.0,151.9,13,15329.599999999999,-200,53.84
3135,6628.3,10925.0,227.6,14,15276.699999999997,-200,53.3
3136,6628.3,10748.0,276.2,15,14116.400000000001,-200,50.19
3137,6628.3,10488.0,265.3,16,14077.2,-200,49.74
3138,6628.3,10355.0,198.2,17,15132.0,-200,52.02
3139,6628.3,9944.0,73.3,18,17288.6,-200,56.78
3140,6628.3,9727.0,22.0,19,18524.7,-200,59.44
3141,6628.3,9411.0,5.6,20,19631.1,-200,61.72
3142,6628.3,9291.0,8.9,21,19764.8,-200,61.78
3143,6628.3,9012.0,7.8,22,18219.9,-200,57.67
3144,6628.3,9077.0,7.9,23,15225.8,-200,50.29
3145,6628.3,9066.0,8.7,0,11950.0,-200,46.53
3146,7117.2,9208.0,10.5,1,8863.3,-200,39.79
3147,7117.2,9311.0,9.8,2,7236.0,-200,35.74
3148,7117.2,9727.0,8.0,3,5941.799999999999,-200,32.71
3149,7117.2,10127.0,7.7,4,5226.0999999999985,-200,31.07
3150,7117.2,10422.0,8.6,5,4953.200000000001,-200,30.42
3151,7117.2,10538.0,9.4,6,5206.4000000000015,-200,30.93
3152,7117.2,10778.0,9.3,7,5651.5,-200,31.99
3153,7117.2,10857.0,9.3,8,6500.9000000000015,-200,33.92
3154,7117.2,10652.0,11.5,9,8693.2,-200,38.91
3155,7117.2,10475.0,32.5,10,10659.599999999999,-200,43.36
3156,7117.2,10496.0,145.3,11,10971.300000000003,-200,43.95
3157,7117.2,10470.0,230.0,12,11665.0,-200,45.43
3158,7117.2,10579.0,309.5,13,12819.5,-200,48.11
3159,7117.2,10717.0,286.4,14,13535.7,-200,49.76
3160,7117.2,10778.0,342.5,15,12141.599999999999,-200,46.24
3161,7117.2,10873.0,222.5,16,11531.0,-200,44.65
3162,7117.2,11053.0,93.8,17,12371.7,-200,46.63
3163,7117.2,11058.0,50.9,18,15060.2,-200,52.96
3164,7117.2,11115.0,35.2,19,16280.599999999999,-200,55.77
3165,7117.2,11267.0,12.7,20,17104.1,-200,57.68
3166,7117.2,11367.0,20.1,21,16787.7,-200,56.8
3167,7117.2,11471.0,9.5,22,15108.3,-200,52.63
3168,7117.2,11289.0,8.8,23,12325.0,-200,45.58
3169,7117.2,11287.0,9.4,0,9073.400000000001,-200,41.89
3170,7117.2,10819.0,9.6,1,7226.200000000001,-200,36.92
3171,7117.2,10550.0,10.5,2,6140.299999999999,-200,33.93
3172,7117.2,10527.0,9.5,3,5647.299999999999,-200,32.54
3173,7117.2,10414.0,4.4,4,5934.4000000000015,-200,32.98
3174,7117.2,10375.0,11.1,5,6778.700000000001,-200,34.81
3175,7117.2,10238.0,7.2,6,9982.599999999999,-200,42.29
3176,7117.2,10182.0,9.1,7,14727.7,-200,53.55
3177,7117.2,9848.0,10.3,8,18391.8,-200,62.01
3178,7117.2,9486.0,11.8,9,19914.2,-200,65.27
3179,7117.2,9367.0,108.7,10,19388.3,-200,63.74
3180,7117.2,9004.0,436.1,11,18575.4,-200,61.34
3181,7117.2,8977.0,701.7,12,18495.6,-200,60.94
3182,7117.2,8842.0,815.7,13,17825.3,-200,59.04
3183,7117.2,8857.0,836.2,14,16880.7,-200,56.58
3184,7117.2,9049.0,1014.8,15,15716.300000000003,-200,53.71
3185,7117.2,9039.0,1030.7,16,16492.8,-200,55.4
3186,7117.2,8906.0,813.9,17,19032.800000000003,-200,61.28
3187,7117.2,9293.0,312.7,18,21678.1,-200,67.77
3188,7117.2,9709.0,139.6,19,22635.2,-200,70.19
3189,7117.2,9863.0,19.1,20,23850.7,-200,73.06
3190,7117.2,9482.0,9.9,21,23451.9,-200,71.65
3191,7117.2,9126.0,10.7,22,20318.1,-200,63.64
3192,7117.2,8499.0,12.3,23,17356.5,-200,55.87
3193,7117.2,8006.0,19.3,0,14976.5,-200,53.95
3194,7117.2,7490.0,30.7,1,12766.1,-200,48.07
3195,7117.2,6849.0,26.1,2,12170.7,-200,46.01
3196,7117.2,6385.0,13.2,3,12068.6,-200,45.27
3197,7117.2,6523.0,16.7,4,12093.1,-200,45.24
3198,7117.2,6764.0,2.7,5,12488.1,-200,46.18
